"I55",3.00,3.00,3.00,3.00,78.67,52.47,59.63,83.08,43.76,50.54,69.90,54.08
"K53",1.00,3.00,3.00,3.00,94.60,59.44,70.29,98.77,,,,60.09
"S51",1.00,3.00,1.00,1.00,77.21,56.29,64.88,,40.72,47.30,63.75,45.64
"513",3.00,3.00,3.00,3.00,97.27,56.13,69.23,91.45,42.86,50.68,80.07,56.16
"513",3.00,3.00,3.00,3.00,91.98,56.58,64.69,90.84,42.42,55.50,81.35,61.30
"N44",1.00,3.00,3.00,2.00,78.33,55.59,62.11,85.68,41.74,47.61,64.35,46.95
"A85",3.00,3.00,3.00,3.00,98.97,,66.03,92.23,48.99,58.20,86.32,64.49
"M101",1.00,3.00,3.00,2.00,80.24,54.74,62.78,79.60,32.91,44.59,65.71,51.56
"L78",1.00,3.00,3.00,3.00,83.19,54.86,62.19,85.80,34.92,50.66,73.17,53.62
"I07",3.00,3.00,3.00,3.00,78.04,55.87,62.66,84.54,44.66,46.70,71.92,53.02
"585",3.00,3.00,3.00,3.00,,,,,,,,
"899/431Y",3.00,3.00,3.00,3.00,87.08,53.99,65.01,87.32,39.55,51.32,71.73,53.65
"J75",1.00,3.00,3.00,3.00,73.10,52.70,62.95,84.97,35.26,41.73,60.70,43.70
"565",3.00,3.00,0.00,0.00,84.70,54.22,62.35,87.00,38.03,47.76,71.16,51.10
"1C",3.00,3.00,3.00,3.00,101.67,60.28,66.36,94.70,44.11,57.69,79.39,55.67
"H226/M76",2.00,3.00,3.00,3.00,77.26,54.19,60.09,85.10,33.06,41.05,68.66,42.91
"587",3.00,3.00,3.00,3.00,94.76,55.39,65.04,91.48,45.32,56.96,75.63,66.46
"H217/M146",1.00,3.00,3.00,3.00,75.55,51.94,63.21,80.05,37.00,45.29,61.69,42.68
"G03",3.00,3.00,3.00,3.00,96.64,55.05,62.45,94.16,46.03,53.07,80.81,58.86
"N24",1.00,3.00,3.00,2.00,74.27,56.62,66.69,85.69,43.22,44.58,57.11,42.68
"A58",3.00,3.00,3.00,3.00,85.41,55.60,63.52,89.13,41.83,55.50,72.68,55.92
"G51",3.00,3.00,3.00,3.00,81.32,,,,40.37,52.73,70.17,52.00
"C84",3.00,3.00,3.00,3.00,98.52,60.07,66.23,88.31,49.66,59.81,85.24,60.23
"594",1.00,3.00,3.00,3.00,103.32,54.24,68.61,98.51,46.80,58.55,89.01,73.95
"G25",3.00,3.00,3.00,3.00,85.81,56.39,63.40,86.00,42.08,53.87,72.72,55.01
"717",3.00,3.00,3.00,3.00,101.02,59.67,67.50,92.66,49.05,56.98,87.64,68.09
"J79",3.00,3.00,3.00,3.00,81.46,,64.04,90.98,43.41,52.37,72.87,51.19
"791",3.00,3.00,3.00,3.00,98.67,,68.41,90.70,44.88,53.17,88.12,69.97
"470",3.00,3.00,3.00,3.00,88.20,54.09,63.39,89.52,43.95,50.12,73.64,58.58
"669",3.00,3.00,3.00,3.00,99.34,59.47,67.04,95.04,41.60,56.03,87.96,63.30
"971",3.00,3.00,3.00,3.00,88.56,55.01,61.42,86.33,49.37,50.36,76.84,59.36
"I87",3.00,3.00,3.00,3.00,97.89,58.22,69.99,93.68,44.70,51.95,79.50,59.82
"628",3.00,3.00,3.00,3.00,97.72,58.89,68.73,97.24,48.62,54.34,84.69,61.57
"L49",3.00,3.00,3.00,3.00,86.64,58.59,64.33,92.14,44.92,51.42,77.48,52.86
"F67",3.00,3.00,3.00,3.00,96.22,59.08,65.64,90.58,44.00,58.37,86.48,61.97
"B77",3.00,3.00,3.00,3.00,96.24,53.97,65.06,88.22,41.02,45.58,82.18,64.53
"J67",2.00,3.00,3.00,3.00,78.25,52.04,62.83,85.27,39.92,45.08,63.27,48.56
"975",3.00,3.00,3.00,3.00,99.11,58.26,68.32,89.77,41.36,54.74,85.17,62.37
"K54",2.00,3.00,3.00,3.00,89.35,54.37,66.14,91.83,43.62,52.40,80.50,61.44
"I72",2.00,3.00,3.00,3.00,80.35,52.98,62.29,83.74,42.31,49.30,65.99,48.14
"710",3.00,3.00,3.00,3.00,86.18,56.31,62.76,93.74,46.80,53.46,75.34,61.32
"I03",3.00,3.00,3.00,3.00,83.62,55.49,63.88,88.29,43.75,51.15,70.71,46.79
"I19",3.00,3.00,3.00,3.00,78.80,54.29,62.21,88.07,42.08,50.10,69.26,49.08
"F02",3.00,3.00,3.00,3.00,84.83,55.84,62.23,87.67,47.64,50.02,70.85,51.09
"D47",0.00,0.00,0.00,0.00,81.34,,62.36,81.88,35.64,49.11,67.31,51.51
"FB",3.00,3.00,0.00,0.00,87.22,,62.17,91.55,36.60,43.33,74.58,53.96
"F19",3.00,3.00,3.00,3.00,85.96,54.64,61.87,85.35,38.21,49.18,74.26,53.77
"K51",3.00,3.00,3.00,3.00,76.91,51.51,60.50,80.36,38.12,52.23,65.58,47.99
"O90",3.00,3.00,3.00,3.00,81.99,60.21,66.85,92.41,45.52,46.54,74.44,53.78
"D89",3.00,3.00,3.00,3.00,82.63,56.05,63.83,87.70,41.81,49.90,69.05,52.88
"N75",0.00,0.00,0.00,0.00,78.81,54.66,64.28,86.56,41.32,52.03,65.84,49.93
"L02",,,,,,,,,,,,
"D85",3.00,3.00,3.00,3.00,80.79,53.94,60.25,83.97,42.33,48.62,74.60,55.99
"683",3.00,3.00,3.00,3.00,82.73,55.69,62.92,86.87,37.61,46.26,72.50,53.42
"O78",2.00,3.00,3.00,3.00,80.68,52.15,63.48,87.41,41.94,49.06,69.72,51.85
"G40",3.00,3.00,3.00,3.00,86.17,56.49,62.52,84.11,46.99,52.73,75.41,58.26
"E67",3.00,3.00,3.00,3.00,78.23,53.69,59.64,82.58,36.30,48.29,67.78,51.14
"491",3.00,3.00,0.00,0.00,103.72,62.26,67.89,95.74,37.32,51.69,85.78,58.50
"A67",3.00,3.00,3.00,3.00,87.54,54.36,63.65,90.36,39.79,51.96,76.37,62.25
"R29",1.00,1.00,1.00,1.00,63.28,50.78,61.26,77.74,30.28,40.16,51.23,33.45
"501",3.00,3.00,3.00,3.00,86.78,59.36,64.81,90.15,44.10,49.17,74.03,53.18
"M118",1.00,3.00,3.00,2.00,69.41,51.07,64.00,79.24,30.81,37.80,55.95,41.96
"S10",1.00,3.00,3.00,3.00,89.58,56.42,64.63,90.16,44.22,50.31,79.04,55.32
"N32",1.00,2.00,3.00,1.00,65.03,50.64,59.54,76.93,31.26,45.30,53.09,35.13
"H10",1.00,3.00,0.00,0.00,73.40,49.17,59.01,80.89,31.89,41.24,62.21,41.48
"I73",1.00,3.00,3.00,3.00,76.39,53.66,61.62,85.53,41.43,44.79,66.25,42.49
"M185",1.00,1.00,1.00,1.00,64.15,49.45,59.19,75.30,28.00,37.55,48.87,34.30
"A42",3.00,3.00,3.00,3.00,96.89,57.16,65.61,88.89,45.98,51.78,83.73,63.50
"K43",3.00,3.00,3.00,3.00,83.21,55.94,64.39,86.54,45.42,49.66,71.27,52.67
"L99",1.00,3.00,3.00,2.00,,,,,,,,
"N56",1.00,3.00,3.00,2.00,70.96,51.97,58.27,78.82,33.61,42.98,60.41,42.48
"K82",2.00,3.00,3.00,3.00,93.12,57.86,65.48,90.21,43.03,50.27,77.07,56.39
"838",3.00,3.00,3.00,3.00,78.79,49.36,60.16,85.32,38.34,42.53,65.72,52.25
"H80",3.00,3.00,3.00,3.00,83.04,54.37,63.96,83.63,47.70,50.98,71.71,57.16
"454",3.00,3.00,3.00,3.00,87.01,56.37,61.81,86.93,45.66,48.86,74.91,53.56
"H69",3.00,3.00,3.00,3.00,90.73,53.96,63.48,89.72,39.32,51.95,80.50,64.90
"N54",2.00,3.00,3.00,3.00,76.32,50.12,59.41,80.43,34.67,49.09,66.18,47.52
"950",3.00,3.00,3.00,3.00,85.04,51.55,61.74,88.07,44.17,54.13,74.74,53.77
"B03",3.00,3.00,3.00,3.00,86.68,58.07,62.86,87.31,39.66,47.07,71.61,51.70
"M191",1.00,2.00,2.00,1.00,70.71,49.04,61.30,78.68,29.85,40.17,57.87,45.46
"M169",0.00,0.00,0.00,0.00,67.24,49.66,63.26,83.76,30.07,35.34,53.20,36.39
"J00 INF 1990",,,,,,,,,,,,
"M13 INF 1989",1.00,1.00,1.00,1.00,58.49,46.37,59.03,72.22,22.54,34.68,41.62,34.16
"S72",1.00,3.00,2.00,1.00,68.16,50.12,59.38,77.59,32.52,42.14,54.29,40.88
"M163",1.00,1.00,1.00,1.00,57.92,49.07,59.23,74.31,23.83,33.72,39.11,28.46
"573",3.00,3.00,3.00,3.00,87.10,,63.24,87.71,39.84,46.73,72.37,53.64
"903",3.00,3.00,3.00,3.00,97.18,55.56,67.05,91.26,38.15,44.84,85.23,54.75
"C60",3.00,3.00,3.00,3.00,101.36,59.62,66.80,96.49,47.16,55.50,92.56,65.98
"E00",3.00,3.00,3.00,3.00,98.47,,,,45.35,52.76,80.43,62.73
"526",3.00,3.00,3.00,3.00,89.44,55.57,63.25,91.58,43.80,51.29,73.83,54.66
"T46",1.00,3.00,2.00,1.00,63.93,52.73,56.98,76.77,28.14,37.71,50.12,37.29
"E92",3.00,3.00,3.00,3.00,91.54,56.64,62.29,81.87,44.75,53.01,80.63,60.98
"B81",3.00,3.00,3.00,3.00,81.87,55.96,59.47,87.70,36.46,48.78,72.73,54.39
"M45",3.00,3.00,3.00,3.00,96.49,57.44,65.60,95.83,39.03,50.21,82.27,51.87
"298",3.00,3.00,0.00,0.00,100.24,,69.57,93.77,41.61,61.32,81.14,56.26
"M21",3.00,3.00,3.00,3.00,80.17,55.38,61.39,86.71,37.59,51.34,69.85,52.05
"M93",2.00,3.00,3.00,3.00,84.65,54.11,65.54,89.35,38.55,49.00,74.69,53.59
"M95",1.00,3.00,3.00,1.00,,,,,29.83,45.25,60.23,
"V35",1.00,3.00,3.00,3.00,72.34,50.99,61.54,83.35,31.77,41.75,61.86,44.99
"I31",3.00,3.00,3.00,3.00,,53.56,61.34,90.77,39.27,55.36,71.61,47.98
"G22",3.00,3.00,3.00,3.00,98.81,58.79,71.64,89.74,45.27,49.71,88.73,62.93
"F24",3.00,3.00,0.00,0.00,96.97,54.98,65.54,86.47,39.92,52.46,79.69,59.66
"O39",1.00,1.00,1.00,1.00,60.70,,59.83,,25.56,40.62,45.13,31.61
"M58",1.00,3.00,3.00,1.00,84.54,55.27,64.73,86.72,35.73,40.85,69.75,55.23
"63A",1.00,1.00,1.00,1.00,61.67,48.86,59.63,76.84,26.03,34.81,46.49,33.09
"K93",2.00,3.00,3.00,3.00,77.21,51.56,59.79,82.05,41.02,48.36,65.53,46.17
"L17",,,,,,,,,,,,
"70A",1.00,2.00,1.00,1.00,62.23,,,,28.31,35.24,49.25,35.11
"04B",1.00,1.00,0.00,0.00,59.13,47.77,58.23,72.46,24.19,32.23,43.72,31.31
"K08 INF 1994",,,,,,,,,,,,
"M216",1.00,2.00,1.00,1.00,64.76,50.17,61.32,75.83,26.86,39.63,49.62,35.95
"494",3.00,3.00,0.00,0.00,87.05,55.64,61.96,83.91,36.53,51.23,70.58,54.56
"L51",0.00,0.00,0.00,0.00,83.71,52.18,61.13,86.08,42.09,50.73,69.76,50.14
"T62",1.00,3.00,3.00,3.00,77.86,57.37,63.08,90.23,39.47,48.27,67.74,49.97
"H62",3.00,3.00,3.00,3.00,93.51,,63.13,89.25,45.16,58.81,83.04,65.34
"S43",1.00,3.00,3.00,1.00,72.86,52.51,60.46,78.74,34.87,48.14,63.35,43.84
"T60",1.00,1.00,1.00,1.00,64.25,51.70,59.85,76.64,33.25,41.48,52.15,34.81
"H42",3.00,3.00,3.00,3.00,92.74,57.33,64.47,92.88,46.61,51.16,79.34,59.20
"M82",2.00,3.00,3.00,3.00,79.27,54.50,59.84,84.90,34.59,45.95,70.25,46.81
"S11",2.00,3.00,3.00,3.00,82.74,53.98,64.04,89.64,41.37,52.15,70.04,49.16
"T50",1.00,3.00,2.00,1.00,69.39,53.42,59.92,81.87,35.00,47.99,57.32,40.74
"M162",1.00,3.00,3.00,1.00,69.57,49.18,59.98,75.81,29.60,40.70,52.43,35.68
"R93",1.00,3.00,3.00,3.00,88.60,58.34,63.23,87.12,40.94,49.18,80.27,57.35
"I44",3.00,3.00,3.00,3.00,83.16,54.48,61.83,88.98,41.86,42.66,72.61,53.24
"S86",1.00,3.00,3.00,1.00,66.97,51.63,60.21,77.45,34.91,45.94,54.57,38.64
"M149",1.00,3.00,3.00,1.00,72.06,52.28,62.22,82.42,34.40,38.47,54.65,39.16
"61C",1.00,3.00,3.00,1.00,64.09,48.91,58.82,74.61,30.25,41.49,52.94,37.77
"X02",1.00,3.00,3.00,1.00,,,,,,,,
"T19",1.00,3.00,3.00,3.00,80.24,54.13,65.81,83.53,42.51,46.50,66.44,44.11
"L95",1.00,3.00,3.00,3.00,75.51,52.86,63.67,86.53,40.09,47.81,65.03,47.49
"A80",3.00,3.00,3.00,3.00,98.17,60.75,66.76,91.96,44.32,59.46,84.84,65.05
"S98",1.00,3.00,3.00,3.00,79.48,54.47,62.01,91.09,42.06,51.52,68.21,45.62
"E231/E37",3.00,3.00,0.00,0.00,83.16,,63.52,88.47,34.50,46.80,73.23,48.31
"S09",1.00,3.00,3.00,2.00,92.14,55.83,70.11,88.33,44.56,50.22,76.06,54.98
"H56",0.00,0.00,0.00,0.00,85.28,53.11,63.40,86.77,43.09,53.19,74.10,55.98
"L15 (was L13)",2.00,3.00,3.00,3.00,83.54,56.63,64.61,87.44,43.18,51.62,70.62,54.99
"Z30",1.00,3.00,3.00,1.00,66.13,52.34,59.09,74.38,35.06,43.88,54.03,35.37
"965",3.00,3.00,3.00,3.00,87.41,53.77,66.19,88.88,40.77,54.05,75.67,59.29
"L86",3.00,3.00,3.00,3.00,79.42,53.10,59.86,81.82,40.05,49.49,68.04,51.73
"H117",2.00,3.00,3.00,3.00,76.75,55.53,61.79,82.36,40.00,47.32,65.98,44.75
"S25",1.00,3.00,3.00,3.00,71.45,50.76,58.59,76.47,37.90,45.42,59.81,46.10
"731",1.00,3.00,3.00,3.00,79.28,52.95,59.17,81.71,39.62,48.29,70.77,50.12
"T32",1.00,3.00,3.00,1.00,67.15,53.60,60.26,80.83,34.83,41.14,54.70,36.41
"V75",1.00,3.00,3.00,2.00,80.64,58.42,65.24,86.06,36.21,45.55,65.56,48.05
"S39",1.00,3.00,3.00,2.00,70.80,51.48,61.49,80.66,35.33,44.43,56.83,38.14
"O47",,,,,,,,,,,,
"C7 & Fetus",3.00,3.00,3.00,3.00,84.31,56.60,62.06,83.95,41.26,50.51,68.29,47.20
"J22",3.00,3.00,3.00,3.00,75.61,53.00,60.88,81.55,36.13,45.58,67.72,48.52
"V41",1.00,3.00,3.00,3.00,77.95,52.57,61.58,83.28,39.38,47.02,67.02,49.16
"R56",1.00,3.00,3.00,3.00,85.60,61.48,70.78,92.91,47.49,51.25,77.31,56.39
"T91",1.00,3.00,3.00,1.00,75.35,54.84,63.17,85.98,39.44,48.63,65.07,46.58
"H011",3.00,3.00,3.00,3.00,86.54,55.64,62.84,87.22,36.81,49.12,73.32,57.81
"T78",1.00,2.00,1.00,1.00,63.68,52.68,59.76,77.57,33.07,43.16,52.00,35.88
"D17",,,,,,,,,,,,
"M220",1.00,1.00,1.00,1.00,63.29,52.67,57.44,77.78,28.53,39.04,51.06,38.57
"Z39",1.00,1.00,1.00,1.00,67.51,50.82,61.59,80.99,34.52,45.10,55.59,34.83
"S41",1.00,3.00,3.00,2.00,67.72,48.53,57.18,73.82,32.57,45.67,57.86,40.16
"660",3.00,3.00,3.00,3.00,85.41,,64.79,91.44,40.29,52.87,75.52,49.89
"A86",3.00,3.00,3.00,3.00,83.87,55.95,62.67,89.45,45.13,47.58,73.22,54.32
"I62",2.00,3.00,3.00,3.00,90.61,58.35,62.21,87.36,47.12,54.41,78.86,59.63
"S62",1.00,3.00,3.00,2.00,70.78,50.15,60.51,78.55,32.54,44.06,57.49,43.90
"R63",1.00,3.00,3.00,3.00,72.88,54.56,61.42,83.37,39.06,48.94,60.14,38.26
"725",3.00,3.00,3.00,3.00,87.38,57.40,63.61,87.33,38.78,45.34,77.01,53.15
"S29",1.00,3.00,3.00,1.00,73.40,57.90,64.83,85.95,39.11,44.71,61.30,39.40
"J43",3.00,3.00,3.00,3.00,99.58,59.23,69.41,93.27,46.50,55.32,83.99,64.49
"734/442Y",3.00,3.00,3.00,3.00,88.90,53.59,66.48,92.58,48.68,54.22,74.76,59.82
"M77",1.00,3.00,3.00,3.00,84.67,53.52,64.95,89.63,38.47,49.37,71.18,45.11
"B21",3.00,3.00,3.00,3.00,96.06,57.70,69.26,91.52,50.36,51.64,85.64,63.17
"H081/G1",2.00,3.00,0.00,0.00,81.39,52.40,62.24,77.80,32.93,42.11,68.46,43.78
"E720/A11",3.00,3.00,0.00,0.00,88.75,54.88,65.26,89.58,39.22,45.59,70.19,55.66
"689",3.00,3.00,0.00,0.00,101.70,,68.00,94.67,40.71,57.23,90.12,70.52
"M110",1.00,3.00,3.00,3.00,90.31,56.75,65.95,91.17,36.91,49.76,76.35,53.71
"M183",,,,,,,,,,,,
"M171",1.00,3.00,3.00,2.00,74.28,50.21,61.01,81.94,35.03,40.11,60.69,42.55
"M217",1.00,3.00,3.00,1.00,68.25,52.27,59.18,79.15,30.49,39.57,53.91,40.27
"I49",3.00,3.00,3.00,3.00,91.44,59.94,70.63,91.94,45.35,52.88,81.43,62.98
"K19",1.00,3.00,3.00,3.00,87.94,55.34,63.22,89.92,44.36,58.40,80.21,57.15
"748",3.00,3.00,3.00,3.00,98.79,,67.91,93.44,44.63,59.77,87.74,66.12
"N18",1.00,3.00,3.00,3.00,74.14,52.85,60.91,83.88,39.73,46.00,62.46,42.06
"531",3.00,3.00,3.00,3.00,92.38,58.87,65.33,92.27,43.23,55.34,81.04,58.32
"S80",1.00,3.00,3.00,1.00,67.69,52.29,59.59,79.35,38.83,41.03,54.88,36.65
"T37",1.00,3.00,3.00,2.00,72.35,49.95,60.94,79.43,40.60,47.11,61.94,44.11
"B58",3.00,3.00,3.00,3.00,98.98,59.14,67.09,91.68,40.76,54.23,79.16,56.28
"N17",1.00,3.00,3.00,3.00,73.17,50.02,56.66,79.08,38.54,49.23,62.76,46.98
"K55",2.00,3.00,3.00,3.00,97.37,57.69,70.39,98.31,51.49,58.33,81.89,60.63
"405",3.00,3.00,3.00,3.00,84.15,,59.82,86.99,39.40,54.83,73.66,56.48
"F29",3.00,3.00,3.00,3.00,85.34,56.72,62.42,91.20,48.09,55.84,75.10,56.28
"S34",1.00,3.00,3.00,2.00,72.71,54.33,62.42,79.37,39.70,46.08,61.16,43.48
"R85",0.00,0.00,0.00,0.00,88.64,57.07,67.46,90.91,44.24,56.39,76.85,54.76
"S61",1.00,3.00,3.00,1.00,68.17,51.63,59.24,75.70,36.19,44.60,56.32,36.97
"V87",1.00,3.00,3.00,2.00,72.49,49.18,61.17,80.27,37.02,43.71,55.55,42.67
"D80",3.00,3.00,3.00,3.00,87.92,56.49,66.12,91.23,42.56,51.82,76.12,60.73
"845",3.00,3.00,3.00,3.00,87.37,55.14,63.28,89.65,46.78,52.84,79.72,59.47
"I05",3.00,3.00,3.00,3.00,80.87,54.62,61.55,82.94,44.23,49.17,71.23,49.40
"L76",1.00,3.00,3.00,1.00,75.36,57.29,65.10,84.87,36.35,43.11,63.35,45.43
"R99",1.00,3.00,3.00,2.00,74.81,54.32,61.69,81.23,35.40,48.27,60.03,39.64
"964",3.00,3.00,3.00,3.00,84.00,55.95,61.20,85.00,43.33,49.26,71.04,47.18
"O71",1.00,3.00,3.00,3.00,76.79,55.11,64.24,86.50,41.91,46.64,66.90,46.80
"T17",1.00,3.00,3.00,3.00,71.26,48.81,59.00,78.33,37.43,45.46,61.26,45.82
"T44",1.00,3.00,3.00,1.00,71.65,53.22,61.67,82.24,34.51,45.25,57.79,43.88
"V25",1.00,3.00,3.00,3.00,70.70,49.98,62.34,80.04,38.69,45.06,64.17,45.44
"J61",3.00,3.00,3.00,3.00,80.77,54.19,65.25,84.77,43.32,51.08,67.45,49.87
"439",3.00,3.00,3.00,3.00,101.50,56.84,70.79,91.68,32.06,51.78,82.48,61.38
"I95",3.00,3.00,3.00,3.00,86.15,54.46,62.02,86.17,47.92,50.56,70.46,51.53
"O92",2.00,3.00,3.00,3.00,79.09,51.99,62.95,84.73,33.32,47.30,71.17,53.20
"S58",1.00,3.00,3.00,3.00,74.23,52.15,59.19,79.42,35.46,40.82,62.18,43.65
"X24",1.00,3.00,3.00,2.00,,55.51,65.20,85.72,39.23,46.37,68.76,48.66
"G42",3.00,3.00,3.00,3.00,81.15,,61.01,86.35,40.20,47.94,67.59,55.00
"692",3.00,3.00,3.00,3.00,87.00,54.36,64.48,88.00,37.88,47.53,74.40,58.10
"M260",1.00,3.00,3.00,2.00,74.51,51.85,61.11,82.69,30.05,43.13,62.10,45.09
"73A",1.00,1.00,1.00,1.00,66.09,48.92,61.08,79.36,27.99,39.88,50.66,39.53
"I22",3.00,3.00,3.00,3.00,83.55,52.26,65.33,88.00,47.03,49.25,72.79,63.12
"M205",2.00,3.00,3.00,3.00,93.96,57.90,67.52,91.48,40.91,52.56,81.83,62.37
"X23",1.00,3.00,3.00,2.00,79.69,54.02,65.12,88.85,37.00,41.98,65.92,51.38
"Z56",,,,,,,,,,,,
"L157",,,,,,,,,,,,
"V55",3.00,3.00,3.00,3.00,81.06,53.45,63.78,86.23,41.53,51.66,67.66,51.42
"L93",2.00,3.00,3.00,3.00,77.50,51.39,62.06,81.87,36.45,45.52,68.21,50.02
"K59",2.00,3.00,3.00,3.00,79.17,50.95,61.06,83.87,41.21,51.31,67.28,42.83
"N99",2.00,3.00,3.00,3.00,74.79,51.29,57.87,82.91,41.09,49.94,66.06,51.65
"V61",2.00,3.00,3.00,3.00,77.31,51.12,59.25,80.00,45.15,48.73,64.46,48.23
"F68",3.00,3.00,3.00,3.00,82.10,63.11,,85.82,37.06,49.31,68.11,55.98
"D74",3.00,3.00,3.00,3.00,80.04,54.51,59.71,86.25,41.47,53.16,67.88,49.49
"K16",1.00,3.00,3.00,3.00,89.41,55.55,66.65,90.52,45.28,55.78,77.21,59.75
"F09",3.00,3.00,3.00,3.00,80.48,54.40,63.29,87.03,45.69,49.96,72.82,51.81
"D10",3.00,3.00,3.00,3.00,98.35,62.71,67.05,87.92,42.70,61.53,85.39,60.69
"T39",1.00,3.00,3.00,3.00,77.98,52.18,62.16,86.43,37.72,46.06,66.16,48.12
"I90",3.00,3.00,3.00,3.00,88.24,52.61,62.15,92.17,44.43,54.50,70.66,55.21
"N36",3.00,3.00,3.00,3.00,83.00,52.35,59.95,87.23,45.17,48.49,69.11,54.15
"V34",1.00,3.00,0.00,0.00,89.69,54.85,65.58,86.87,34.26,48.52,75.95,
"S36",1.00,3.00,3.00,2.00,75.66,52.32,61.19,87.99,39.20,49.86,64.87,45.19
"O24",3.00,3.00,3.00,3.00,81.66,53.59,62.06,82.79,35.41,46.89,71.10,51.11
"L96",3.00,3.00,3.00,3.00,81.09,54.76,61.46,87.80,42.18,49.42,69.14,49.25
"H274/948",3.00,3.00,3.00,3.00,93.07,56.71,67.84,91.45,37.85,48.31,77.73,61.76
"V08",2.00,3.00,3.00,3.00,78.10,54.53,64.05,83.90,41.68,47.95,66.72,50.17
"S52 (Was UNK-557 )",1.00,3.00,3.00,3.00,79.11,50.55,63.50,85.63,40.78,51.16,65.50,51.55
"09B",1.00,3.00,3.00,2.00,66.61,48.49,59.34,76.47,30.56,43.43,50.10,35.67
"881",3.00,3.00,3.00,3.00,103.76,56.86,67.08,92.46,41.66,53.61,88.24,64.12
"L81",3.00,3.00,3.00,3.00,76.18,50.35,55.64,79.63,34.47,46.62,67.29,48.95
"81A",1.00,2.00,0.00,0.00,71.96,51.67,63.70,82.80,30.16,39.76,57.26,36.07
"O20",3.00,3.00,3.00,3.00,79.40,54.69,62.89,82.33,37.55,45.83,69.58,50.19
"G82",3.00,3.00,3.00,3.00,84.70,57.00,64.42,93.75,43.92,53.14,73.15,54.55
"M100",1.00,3.00,3.00,3.00,86.50,55.40,63.24,83.66,34.67,49.18,73.17,58.71
"29A",1.00,3.00,3.00,3.00,77.15,53.82,60.89,82.50,39.04,44.60,63.86,44.26
"H85",3.00,3.00,3.00,3.00,83.01,54.21,61.46,85.76,42.79,56.21,72.95,52.93
"O57",3.00,3.00,3.00,3.00,91.04,57.01,62.66,83.56,45.40,55.39,76.09,54.74
"J009",2.00,3.00,0.00,0.00,77.27,52.93,60.98,84.43,36.21,38.84,67.12,47.57
"V43",2.00,3.00,3.00,3.00,77.61,52.67,60.18,83.31,38.64,47.35,66.50,47.19
"F80",2.00,3.00,3.00,3.00,91.36,57.31,65.58,93.06,39.17,49.50,82.93,62.50
"V40",1.00,1.00,1.00,1.00,63.98,52.04,60.18,78.12,27.72,35.58,50.36,36.21
"R52",1.00,2.00,2.00,1.00,70.16,54.14,62.69,83.45,29.28,40.77,54.09,34.20
"X62",1.00,1.00,1.00,1.00,59.36,48.42,59.52,74.55,24.59,37.43,44.57,31.47
"M233",1.00,1.00,1.00,1.00,61.06,48.60,56.54,71.40,24.88,36.59,47.86,33.75
"M245",1.00,1.00,1.00,1.00,62.48,50.37,57.27,75.90,27.66,34.40,47.40,32.35
"T9",1.00,1.00,1.00,1.00,63.43,48.51,59.48,74.51,25.84,38.45,50.80,34.98
"I027",1.00,1.00,1.00,1.00,63.80,47.89,60.15,72.99,25.75,40.30,47.26,35.46
"M326",1.00,1.00,1.00,1.00,51.74,,,,18.75,30.69,35.14,26.28
"R003",3.00,3.00,3.00,3.00,89.39,57.03,62.03,86.20,43.28,51.26,72.45,52.56
"M261",1.00,1.00,1.00,1.00,,,,,22.72,32.56,41.88,28.78
"T102",1.00,2.00,2.00,1.00,65.45,49.08,60.11,77.39,28.39,36.75,50.14,39.28
"Z09",1.00,1.00,0.00,0.00,64.00,54.33,62.09,77.51,26.94,34.07,48.24,34.81
"693 INF 1992",1.00,1.00,1.00,1.00,,,,,20.23,29.02,38.75,
"M277",1.00,1.00,1.00,1.00,55.57,,,,19.25,32.66,38.23,27.20
"26B",1.00,2.00,2.00,1.00,62.20,49.48,57.24,74.59,30.24,40.59,49.80,37.02
"Y026",1.00,1.00,1.00,1.00,57.39,,53.88,,26.26,28.35,41.09,
"L133",1.00,1.00,1.00,1.00,61.11,50.03,57.82,72.01,29.43,36.58,46.19,32.58
"T93",1.00,2.00,0.00,0.00,69.12,51.00,60.57,77.67,28.69,41.10,53.10,36.02
"AC34",1.00,1.00,1.00,1.00,63.47,49.35,59.25,73.22,27.90,37.67,45.57,36.16
"34C",1.00,1.00,1.00,1.00,65.57,52.64,60.70,79.46,32.42,39.00,53.93,38.37
"58C",1.00,1.00,1.00,1.00,61.18,48.49,55.28,70.88,27.22,35.64,47.47,36.75
"AA010",1.00,1.00,1.00,1.00,66.96,50.88,60.18,80.49,29.99,33.89,50.83,37.98
"21D",1.00,3.00,2.00,1.00,66.64,51.49,61.06,79.77,32.21,38.88,51.43,37.06
"AC60",1.00,1.00,1.00,1.00,62.34,49.69,58.35,75.66,27.80,37.13,50.60,33.68
"AC66",1.00,1.00,1.00,1.00,55.35,47.60,54.18,73.36,23.21,29.13,42.88,31.50
"M412",1.00,1.00,1.00,1.00,59.57,46.30,58.60,75.22,24.58,35.87,45.15,34.58
"AC24",1.00,3.00,2.00,1.00,69.63,51.58,59.54,74.48,30.43,38.68,53.61,35.87
"05F INF 2001",1.00,1.00,1.00,1.00,,,,,22.02,27.53,34.96,23.94
"M116",1.00,3.00,3.00,1.00,70.28,51.02,60.16,81.51,29.68,42.70,59.21,38.49
"09D",,,,,,,,,,,,
"21E INF 1999",1.00,1.00,1.00,1.00,58.38,,57.30,,21.78,33.86,41.47,27.15
